	FOLDER	IN FILE	CLIP LENGTH	CHANNEL	OFFSET	DURATION	SAMPLE RATE	MANUAL ID	CONFIDENCE
108	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	123.0	3.0	44100	bird	0.0
109	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	126.0	3.0	44100	bird	0.0
110	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	129.0	3.0	44100	Celeus grammicus	0.0
111	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	132.0	3.0	44100	bird	0.0
112	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	135.0	3.0	44100	bird	0.0
113	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	138.0	3.0	44100	Celeus grammicus	0.0
114	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	141.0	3.0	44100	bird	0.0
115	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	144.0	3.0	44100	bird	0.0
116	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	147.0	3.0	44100	bird	0.0
117	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	150.0	3.0	44100	Celeus grammicus	0.0
118	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	153.0	3.0	44100	bird	0.0
119	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	156.0	3.0	44100	bird	0.0
120	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	159.0	3.0	44100	bird	0.0
121	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	162.0	3.0	44100	bird	0.0
122	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	165.0	3.0	44100	bird	0.0
123	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	168.0	3.0	44100	Celeus grammicus	0.0
124	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	171.0	3.0	44100	Celeus grammicus	0.0
125	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	174.0	3.0	44100	bird	0.0
126	./COSMOS	XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	186.413	0	177.0	3.0	44100	bird	0.0
127	./COSMOS	XC148387_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	27.7093	0	0.0	3.0	44100	Celeus grammicus	0.0
128	./COSMOS	XC148387_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	27.7093	0	3.0	3.0	44100	Celeus grammicus	0.0
129	./COSMOS	XC148387_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	27.7093	0	6.0	3.0	44100	Celeus grammicus	0.0
130	./COSMOS	XC148387_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	27.7093	0	9.0	3.0	44100	Celeus grammicus	0.0
131	./COSMOS	XC148387_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	27.7093	0	12.0	3.0	44100	Celeus grammicus	0.0
132	./COSMOS	XC148387_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	27.7093	0	15.0	3.0	44100	Celeus grammicus	0.0
133	./COSMOS	XC148387_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	27.7093	0	18.0	3.0	44100	Celeus grammicus	0.0
134	./COSMOS	XC148392_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	12.24	0	0.0	3.0	44100	Celeus grammicus	0.0
135	./COSMOS	XC148392_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	12.24	0	3.0	3.0	44100	Celeus grammicus	0.0
136	./COSMOS	XC148392_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	12.24	0	6.0	3.0	44100	bird	0.0
137	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	0.0	3.0	44100	Celeus grammicus	0.0
138	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	6.0	3.0	44100	Celeus grammicus	0.0
139	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	9.0	3.0	44100	Celeus grammicus	0.0
140	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	12.0	3.0	44100	bird	0.0
141	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	15.0	3.0	44100	Celeus grammicus	0.0
142	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	18.0	3.0	44100	bird	0.0
143	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	21.0	3.0	44100	bird	0.0
144	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	24.0	3.0	44100	bird	0.0
145	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	27.0	3.0	44100	bird	0.0
146	./COSMOS	XC148393_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	36.5067	0	30.0	3.0	44100	Celeus grammicus	0.0
147	./COSMOS	XC148405_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	40.9467	0	15.0	3.0	44100	bird	0.0
148	./COSMOS	XC148405_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	40.9467	0	18.0	3.0	44100	bird	0.0
149	./COSMOS	XC148405_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	40.9467	0	21.0	3.0	44100	bird	0.0
150	./COSMOS	XC148405_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	40.9467	0	24.0	3.0	44100	bird	0.0
151	./COSMOS	XC148405_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	40.9467	0	27.0	3.0	44100	bird	0.0
152	./COSMOS	XC148405_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	40.9467	0	30.0	3.0	44100	bird	0.0
153	./COSMOS	XC148405_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	40.9467	0	33.0	3.0	44100	bird	0.0
154	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	27.0	3.0	44100	bird	0.0
155	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	30.0	3.0	44100	bird	0.0
156	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	33.0	3.0	44100	bird	0.0
157	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	36.0	3.0	44100	bird	0.0
158	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	39.0	3.0	44100	bird	0.0
159	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	57.0	3.0	44100	bird	0.0
160	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	63.0	3.0	44100	bird	0.0
161	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	66.0	3.0	44100	bird	0.0
162	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	69.0	3.0	44100	bird	0.0
163	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	72.0	3.0	44100	bird	0.0
164	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	75.0	3.0	44100	bird	0.0
165	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	78.0	3.0	44100	bird	0.0
166	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	81.0	3.0	44100	bird	0.0
167	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	84.0	3.0	44100	bird	0.0
168	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	87.0	3.0	44100	bird	0.0
169	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	90.0	3.0	44100	bird	0.0
170	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	93.0	3.0	44100	bird	0.0
171	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	96.0	3.0	44100	bird	0.0
172	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	99.0	3.0	44100	bird	0.0
173	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	102.0	3.0	44100	Celeus grammicus	0.0
174	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	105.0	3.0	44100	bird	0.0
175	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	108.0	3.0	44100	bird	0.0
176	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	111.0	3.0	44100	Celeus grammicus	0.0
177	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	114.0	3.0	44100	bird	0.0
178	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	120.0	3.0	44100	bird	0.0
179	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	123.0	3.0	44100	bird	0.0
180	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	126.0	3.0	44100	bird	0.0
181	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	129.0	3.0	44100	bird	0.0
182	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	132.0	3.0	44100	bird	0.0
183	./COSMOS	XC148406_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3	171.133	0	135.0	3.0	44100	bird	0.0
